"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bhutan","BTN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5","","","","","19.5","","","","","19.7","19.7","19.7","19.7","19.7","19.7","20","","","",
"Central African Republic","CAF","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.2","","","","","22.8","","","","","18.4","17.6","16.9","16.3","15.6","15","14.3","","","",
"Central Europe and the Baltics","CEB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5114245244037","","","","","36.1555970751134","","","","","33.2230218225838","32.7494251070493","32.2313638998814","31.7721731526828","31.2436185214266","30.8036796994633","30.3940435020874","","","",
"Switzerland","CHE","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2","","","","","29.2","","","","","27.7","27.2","27","26.7","26.3","26.1","25.7","","","",
"Channel Islands","CHI","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6","","","","","49.6","","","","","43.6","42.6","41.5","40.6","39.6","38.7","37.8","","","",
"China","CHN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","","","","","28.5","","","","","27.1","26.7","26.7","26.4","26.1","25.8","25.6","","","",
"Cote d'Ivoire","CIV","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cameroon","CMR","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Dem. Rep.","COD","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","","","","","9.1","","","","","14.7","16.1","17.9","19.8","22","24.2","26.9","","","",
"Colombia","COL","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1","","","","","15.4","","","","","12","11.5","10.9","10.4","9.9","9.5","9","","","",
"Comoros","COM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1","","","","","18.3","","","","","16.1","15.7","15.3","15","14.7","14.4","14","","","",
"Cabo Verde","CPV","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","","11.4","","","","","10.2","10","9.8","9.6","9.5","9.3","9.1","","","",
"Costa Rica","CRI","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","","","","","15.7","","","","","13.7","13.4","13.1","12.7","12.4","12.1","11.9","","","",
"Caribbean small states","CSS","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.7","","","","","41.6","","","","","38.4","37.7","37.2","36.5","36.1","35.9","35.2","","","",
"Curacao","CUW","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4","","","","","40.3","","","","","38.3","38","37.5","37.3","36.9","36.7","36.4","","","",
"Czech Republic","CZE","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1","","","","","34.3","","","","","34.3","34.2","34.3","34.3","34.2","34.3","34.3","","","",
"Germany","DEU","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.3","","","","","33.7","","","","","32.2","32","31.7","31.4","31.1","30.9","30.6","","","",
"Djibouti","DJI","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6","","","","","16","","","","","14.5","14.3","14","13.7","13.6","13.3","13.1","","","",
"Dominica","DMA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3","","","","","30.7","","","","","24.7","23.6","22.5","21.7","20.7","19.9","19.1","","","",
"Dominican Republic","DOM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7","","","","","16.8","","","","","15.2","14.9","14.6","14.4","14.1","13.9","13.7","","","",
"Algeria","DZA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6","","","","","15.5","","","","","15.2","15.2","15.3","15.3","15.4","15.5","15.6","","","",
"East Asia & Pacific (excluding high income)","EAP","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.3535324231244","","","","","28.9331116911513","","","","","27.8573282733738","27.5194075208372","27.5055413816978","27.2708842935858","27.0644319052013","26.8564587476757","26.7134317654002","","","",
"Early-demographic dividend","EAR","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.904659259315","","","","","21.039670129993","","","","","18.9298450461578","18.5115662019912","18.2034199171082","17.8665459576694","17.551333993729","17.2855901685778","17.0260539331026","","","",
"East Asia & Pacific","EAS","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5331801249704","","","","","28.8521286323298","","","","","27.5670637131782","27.2002720823983","27.1421009733415","26.8796107203329","26.6452062112326","26.4069108887332","26.2329350192921","","","",
"Europe & Central Asia (excluding high income)","ECA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.3037039578308","","","","","35.7888911597365","","","","","33.4607307874771","33.070890416049","32.6535793052606","32.2150565158174","31.8355595802542","31.3931998082331","30.9814314470003","","","",
"Europe & Central Asia","ECS","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9880262042168","","","","","34.2781225130546","","","","","31.8304543470459","31.4202055749732","30.9748522238333","30.5272594152762","30.1132823553268","29.6939836866517","29.2900593888585","","","",
"Ecuador","ECU","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9","","","","","11.2","","","","","9","8.7","8.4","8","7.7","7.4","7.1","","","",
"Egypt, Arab Rep.","EGY","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6","","","","","19.3","","","","","21.8","22.2","22.6","23.3","24","24.6","25.2","","","",
"Euro area","EMU","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9585864542889","","","","","32.9272976013403","","","","","31.0749700953028","30.7788349641492","30.3958051400459","30.0402112993762","29.7444948795372","29.4111519180605","29.1331546377296","","","",
"Eritrea","ERI","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7","","","","","7.6","","","","","6.7","6.5","6.4","6.3","6.1","5.9","5.7","","","",
"Spain","ESP","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5","","","","","35.8","","","","","32.7","32.1","31.5","30.9","30.4","29.7","29.3","","","",
"Estonia","EST","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6","","","","","36.8","","","","","34.2","33.6","33.2","32.7","32.3","31.8","31.3","","","",
"Ethiopia","ETH","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8","","","","","4.6","","","","","4.5","4.4","4.5","4.4","4.4","4.4","4.4","","","",
"European Union","EUU","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1435328885048","","","","","33.6175362006681","","","","","31.3641037710913","30.9974541041377","30.5591675979372","30.1594557268955","29.7798397157696","29.4007805976957","29.0663985222864","","","",
"Fragile and conflict affected situations","FCS","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7","","","","","26.3","","","","","23.5","22.9","22.4","21.9","21.3","20.9","20.4","","","",
"Fiji","FJI","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1","","","","","30.6","","","","","26.7","25.8","25.2","24.4","23.8","23.2","22.6","","","",
"France","FRA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9","","","","","34.1","","","","","33.4","33.3","33.1","33","32.9","32.8","32.7","","","",
"Faroe Islands","FRO","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2","","","","","32.3","","","","","27.2","26.3","25.5","24.6","23.7","23.1","22.3","","","",
"Georgia","GEO","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.2","","","","","30.8","","","","","29.8","29.5","29.4","29.2","28.9","28.8","28.8","","","",
"Ghana","GHA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9","","","","","5","","","","","4.4","4.3","4.3","4.1","4.1","4","3.9","","","",
"Gibraltar","GIB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9","","","","","18.2","","","","","16.9","16.6","16.4","16.1","16","15.8","15.5","","","",
"Guinea-Bissau","GNB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5","","","","","49.7","","","","","46.6","46.1","45.3","44.9","44.4","43.8","43.4","","","",
"Grenada","GRD","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.467927783192","","","","","30.0243925571417","","","","","27.0488605255107","26.5238600727163","26.0399465219191","25.5126582613846","25.0236709055271","24.5553356005302","24.0998747800927","","","",
"Hong Kong SAR, China","HKG","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","","","","","3.1","","","","","2.5","2.4","2.4","2.3","2.2","2.1","2","","","",
"Heavily indebted poor countries (HIPC)","HPC","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.1","","","","","34.3","","","","","35.3","35.6","35.7","36.1","36.4","36.7","37","","","",
"Haiti","HTI","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1","","","","","12","","","","","12.3","12.3","12.4","12.5","12.6","12.7","12.7","","","",
"Hungary","HUN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1","","","","","37.3","","","","","34.1","33.4","32.9","32.3","31.7","31.1","30.6","","","",
"IBRD only","IBD","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6605822944757","","","","","25.0943623373716","","","","","23.0506833664086","22.6077181691134","22.3533697797323","21.9847360777443","21.6261375462858","21.2953686314483","20.9965570348349","","","",
"IDA & IBRD total","IBT","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5473638768876","","","","","23.9934416472839","","","","","21.9177996621161","21.4806565608154","21.2066805567757","20.8374985304735","20.4754670181968","20.1409483773478","19.8411959513223","","","",
"IDA total","IDA","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6340694264565","","","","","18.4020147724455","","","","","16.5036645244415","16.1718385988537","15.883934903129","15.5930367583951","15.2999255581901","15.0370712346706","14.8221320339766","","","",
"IDA blend","IDB","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7325795672099","","","","","16.3290578342286","","","","","15.1806934526451","15.0114897196214","14.8230331754396","14.6869906166122","14.481228557197","14.2990217254807","14.1580447210714","","","",
"Indonesia","IDN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9","","","","","34.6","","","","","37.1","37.3","37.6","38","38.5","39","39.4","","","",
"IDA only","IDX","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5990468684955","","","","","19.8145958643838","","","","","17.4169781459829","16.9741040443118","16.6178187422809","16.2200263116168","15.8665282277452","15.547736072107","15.2809253159097","","","",
"Isle of Man","IMN","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Smoking prevalence, total (ages 15+)","SH.PRV.SMOK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2","","","","","17.3","","","","","14.3","13.7","13.3","12.8","12.3","11.9","11.5","","","",
